ClassName,Name,Description,DefaultValue,Required
io.swagger.codegen.languages.JavaCXFClientCodegen,useLoggingFeatureForTests,Use Logging Feature for tests,,
io.swagger.codegen.languages.JavaCXFClientCodegen,useGenericResponse,Use generic response,,
io.swagger.codegen.languages.JavaCXFServerCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.JavaCXFServerCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.JavaCXFServerCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.JavaCXFServerCodegen,modelPackage,package for generated models,,
io.swagger.codegen.languages.JavaCXFServerCodegen,apiPackage,package for generated api classes,,
io.swagger.codegen.languages.JavaCXFServerCodegen,invokerPackage,root package for generated code,,
io.swagger.codegen.languages.JavaCXFServerCodegen,groupId,groupId in generated pom.xml,,
io.swagger.codegen.languages.JavaCXFServerCodegen,artifactId,artifactId in generated pom.xml,,
io.swagger.codegen.languages.JavaCXFServerCodegen,artifactVersion,artifact version in generated pom.xml,,
io.swagger.codegen.languages.JavaCXFServerCodegen,artifactUrl,artifact URL in generated pom.xml,,
io.swagger.codegen.languages.JavaCXFServerCodegen,artifactDescription,artifact description in generated pom.xml,,
io.swagger.codegen.languages.JavaCXFServerCodegen,scmConnection,SCM connection in generated pom.xml,,
io.swagger.codegen.languages.JavaCXFServerCodegen,scmDeveloperConnection,SCM developer connection in generated pom.xml,,
io.swagger.codegen.languages.JavaCXFServerCodegen,scmUrl,SCM URL in generated pom.xml,,
io.swagger.codegen.languages.JavaCXFServerCodegen,developerName,developer name in generated pom.xml,,
io.swagger.codegen.languages.JavaCXFServerCodegen,developerEmail,developer email in generated pom.xml,,
io.swagger.codegen.languages.JavaCXFServerCodegen,developerOrganization,developer organization in generated pom.xml,,
io.swagger.codegen.languages.JavaCXFServerCodegen,developerOrganizationUrl,developer organization URL in generated pom.xml,,
io.swagger.codegen.languages.JavaCXFServerCodegen,licenseName,The name of the license,,
io.swagger.codegen.languages.JavaCXFServerCodegen,licenseUrl,The URL of the license,,
io.swagger.codegen.languages.JavaCXFServerCodegen,sourceFolder,source folder for generated code,,
io.swagger.codegen.languages.JavaCXFServerCodegen,localVariablePrefix,prefix for generated code members and local variables,,
io.swagger.codegen.languages.JavaCXFServerCodegen,serializableModel,"boolean - toggle ""implements Serializable"" for generated models",,
io.swagger.codegen.languages.JavaCXFServerCodegen,bigDecimalAsString,Treat BigDecimal values as Strings to avoid precision loss.,,
io.swagger.codegen.languages.JavaCXFServerCodegen,fullJavaUtil,whether to use fully qualified name for classes under java.util. This option only works for Java API client,,
io.swagger.codegen.languages.JavaCXFServerCodegen,hideGenerationTimestamp,hides the timestamp when files were generated,,
io.swagger.codegen.languages.JavaCXFServerCodegen,withXml,whether to include support for application/xml content type and include XML annotations in the model (works with libraries that provide support for JSON and XML),,
io.swagger.codegen.languages.JavaCXFServerCodegen,dateLibrary,Option. Date library to use,,
io.swagger.codegen.languages.JavaCXFServerCodegen,java8,Option. Use Java8 classes instead of third party equivalents,,
io.swagger.codegen.languages.JavaCXFServerCodegen,implFolder,folder for generated implementation code,,
io.swagger.codegen.languages.JavaCXFServerCodegen,title,a title describing the application,,
io.swagger.codegen.languages.JavaCXFServerCodegen,useBeanValidation,Use BeanValidation API annotations,,
io.swagger.codegen.languages.JavaCXFServerCodegen,serverPort,The port on which the server should be started,,
io.swagger.codegen.languages.JavaCXFServerCodegen,generateSpringApplication,Generate Spring application,,
io.swagger.codegen.languages.JavaCXFServerCodegen,useSpringAnnotationConfig,Use Spring Annotation Config,,
io.swagger.codegen.languages.JavaCXFServerCodegen,useSwaggerFeature,Use Swagger Feature,,
io.swagger.codegen.languages.JavaCXFServerCodegen,useSwaggerUI,Use Swagger UI,,
io.swagger.codegen.languages.JavaCXFServerCodegen,useWadlFeature,Use WADL Feature,,
io.swagger.codegen.languages.JavaCXFServerCodegen,useMultipartFeature,Use Multipart Feature,,
io.swagger.codegen.languages.JavaCXFServerCodegen,useGzipFeature,Use Gzip Feature,,
io.swagger.codegen.languages.JavaCXFServerCodegen,useGzipFeatureForTests,Use Gzip Feature for tests,,
io.swagger.codegen.languages.JavaCXFServerCodegen,useBeanValidationFeature,Use BeanValidation Feature,,
io.swagger.codegen.languages.JavaCXFServerCodegen,useLoggingFeature,Use Logging Feature,,
io.swagger.codegen.languages.JavaCXFServerCodegen,useLoggingFeatureForTests,Use Logging Feature for tests,,
io.swagger.codegen.languages.JavaCXFServerCodegen,generateSpringBootApplication,Generate Spring Boot application,,
io.swagger.codegen.languages.JavaCXFServerCodegen,generateJbossDeploymentDescriptor,Generate Jboss Deployment Descriptor,,
io.swagger.codegen.languages.JavaCXFServerCodegen,addConsumesProducesJson,Add @Consumes/@Produces Json to API interface,,
io.swagger.codegen.languages.JavaCXFServerCodegen,useAnnotatedBasePath,Use @Path annotations for basePath,,
io.swagger.codegen.languages.JavaCXFServerCodegen,generateNonSpringApplication,Generate non-Spring application,,
io.swagger.codegen.languages.JavaCXFServerCodegen,useGenericResponse,Use generic response,,
io.swagger.codegen.languages.JavaClientCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.JavaClientCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.JavaClientCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.JavaClientCodegen,modelPackage,package for generated models,,
io.swagger.codegen.languages.JavaClientCodegen,apiPackage,package for generated api classes,,
io.swagger.codegen.languages.JavaClientCodegen,invokerPackage,root package for generated code,,
io.swagger.codegen.languages.JavaClientCodegen,groupId,groupId in generated pom.xml,,
io.swagger.codegen.languages.JavaClientCodegen,artifactId,artifactId in generated pom.xml,,
io.swagger.codegen.languages.JavaClientCodegen,artifactVersion,artifact version in generated pom.xml,,
io.swagger.codegen.languages.JavaClientCodegen,artifactUrl,artifact URL in generated pom.xml,,
io.swagger.codegen.languages.JavaClientCodegen,artifactDescription,artifact description in generated pom.xml,,
io.swagger.codegen.languages.JavaClientCodegen,scmConnection,SCM connection in generated pom.xml,,
io.swagger.codegen.languages.JavaClientCodegen,scmDeveloperConnection,SCM developer connection in generated pom.xml,,
io.swagger.codegen.languages.JavaClientCodegen,scmUrl,SCM URL in generated pom.xml,,
io.swagger.codegen.languages.JavaClientCodegen,developerName,developer name in generated pom.xml,,
io.swagger.codegen.languages.JavaClientCodegen,developerEmail,developer email in generated pom.xml,,
io.swagger.codegen.languages.JavaClientCodegen,developerOrganization,developer organization in generated pom.xml,,
io.swagger.codegen.languages.JavaClientCodegen,developerOrganizationUrl,developer organization URL in generated pom.xml,,
io.swagger.codegen.languages.JavaClientCodegen,licenseName,The name of the license,,
io.swagger.codegen.languages.JavaClientCodegen,licenseUrl,The URL of the license,,
io.swagger.codegen.languages.JavaClientCodegen,sourceFolder,source folder for generated code,,
io.swagger.codegen.languages.JavaClientCodegen,localVariablePrefix,prefix for generated code members and local variables,,
io.swagger.codegen.languages.JavaClientCodegen,serializableModel,"boolean - toggle ""implements Serializable"" for generated models",,
io.swagger.codegen.languages.JavaClientCodegen,bigDecimalAsString,Treat BigDecimal values as Strings to avoid precision loss.,,
io.swagger.codegen.languages.JavaClientCodegen,fullJavaUtil,whether to use fully qualified name for classes under java.util. This option only works for Java API client,,
io.swagger.codegen.languages.JavaClientCodegen,hideGenerationTimestamp,hides the timestamp when files were generated,,
io.swagger.codegen.languages.JavaClientCodegen,withXml,whether to include support for application/xml content type and include XML annotations in the model (works with libraries that provide support for JSON and XML),,
io.swagger.codegen.languages.JavaClientCodegen,dateLibrary,Option. Date library to use,,
io.swagger.codegen.languages.JavaClientCodegen,java8,Option. Use Java8 classes instead of third party equivalents,,
io.swagger.codegen.languages.JavaClientCodegen,useRxJava,Whether to use the RxJava adapter with the retrofit2 library.,,
io.swagger.codegen.languages.JavaClientCodegen,useRxJava2,Whether to use the RxJava2 adapter with the retrofit2 library.,,
io.swagger.codegen.languages.JavaClientCodegen,parcelableModel,Whether to generate models for Android that implement Parcelable with the okhttp-gson library.,,
io.swagger.codegen.languages.JavaClientCodegen,usePlayWS,Use Play! Async HTTP client (Play WS API),,
io.swagger.codegen.languages.JavaClientCodegen,playVersion,"Version of Play! Framework (possible values ""play24"", ""play25"")",,
io.swagger.codegen.languages.JavaClientCodegen,supportJava6,Whether to support Java6 with the Jersey1 library.,,
io.swagger.codegen.languages.JavaClientCodegen,useBeanValidation,Use BeanValidation API annotations,,
io.swagger.codegen.languages.JavaClientCodegen,performBeanValidation,Perform BeanValidation,,
io.swagger.codegen.languages.JavaClientCodegen,useGzipFeature,Send gzip-encoded requests,,
io.swagger.codegen.languages.JavaClientCodegen,useRuntimeException,Use RuntimeException instead of Exception,,
io.swagger.codegen.languages.JavaClientCodegen,library,library template (sub-template) to use,,
io.swagger.codegen.languages.JavaInflectorServerCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.JavaInflectorServerCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.JavaInflectorServerCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.JavaInflectorServerCodegen,modelPackage,package for generated models,,
io.swagger.codegen.languages.JavaInflectorServerCodegen,apiPackage,package for generated api classes,,
io.swagger.codegen.languages.JavaInflectorServerCodegen,invokerPackage,root package for generated code,,
io.swagger.codegen.languages.JavaInflectorServerCodegen,groupId,groupId in generated pom.xml,,
io.swagger.codegen.languages.JavaInflectorServerCodegen,artifactId,artifactId in generated pom.xml,,
io.swagger.codegen.languages.JavaInflectorServerCodegen,artifactVersion,artifact version in generated pom.xml,,
io.swagger.codegen.languages.JavaInflectorServerCodegen,artifactUrl,artifact URL in generated pom.xml,,
io.swagger.codegen.languages.JavaInflectorServerCodegen,artifactDescription,artifact description in generated pom.xml,,
io.swagger.codegen.languages.JavaInflectorServerCodegen,scmConnection,SCM connection in generated pom.xml,,
io.swagger.codegen.languages.JavaInflectorServerCodegen,scmDeveloperConnection,SCM developer connection in generated pom.xml,,
io.swagger.codegen.languages.JavaInflectorServerCodegen,scmUrl,SCM URL in generated pom.xml,,
io.swagger.codegen.languages.JavaInflectorServerCodegen,developerName,developer name in generated pom.xml,,
io.swagger.codegen.languages.JavaInflectorServerCodegen,developerEmail,developer email in generated pom.xml,,
io.swagger.codegen.languages.JavaInflectorServerCodegen,developerOrganization,developer organization in generated pom.xml,,
io.swagger.codegen.languages.JavaInflectorServerCodegen,developerOrganizationUrl,developer organization URL in generated pom.xml,,
io.swagger.codegen.languages.JavaInflectorServerCodegen,licenseName,The name of the license,,
io.swagger.codegen.languages.JavaInflectorServerCodegen,licenseUrl,The URL of the license,,
io.swagger.codegen.languages.JavaInflectorServerCodegen,sourceFolder,source folder for generated code,,
io.swagger.codegen.languages.JavaInflectorServerCodegen,localVariablePrefix,prefix for generated code members and local variables,,
io.swagger.codegen.languages.JavaInflectorServerCodegen,serializableModel,"boolean - toggle ""implements Serializable"" for generated models",,
io.swagger.codegen.languages.JavaInflectorServerCodegen,bigDecimalAsString,Treat BigDecimal values as Strings to avoid precision loss.,,
io.swagger.codegen.languages.JavaInflectorServerCodegen,fullJavaUtil,whether to use fully qualified name for classes under java.util. This option only works for Java API client,,
io.swagger.codegen.languages.JavaInflectorServerCodegen,hideGenerationTimestamp,hides the timestamp when files were generated,,
io.swagger.codegen.languages.JavaInflectorServerCodegen,withXml,whether to include support for application/xml content type and include XML annotations in the model (works with libraries that provide support for JSON and XML),,
io.swagger.codegen.languages.JavaInflectorServerCodegen,dateLibrary,Option. Date library to use,,
io.swagger.codegen.languages.JavaInflectorServerCodegen,java8,Option. Use Java8 classes instead of third party equivalents,,
io.swagger.codegen.languages.JavaJAXRSCXFCDIServerCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.JavaJAXRSCXFCDIServerCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.JavaJAXRSCXFCDIServerCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.JavaJAXRSCXFCDIServerCodegen,modelPackage,package for generated models,,
io.swagger.codegen.languages.JavaJAXRSCXFCDIServerCodegen,apiPackage,package for generated api classes,,
io.swagger.codegen.languages.JavaJAXRSCXFCDIServerCodegen,invokerPackage,root package for generated code,,
io.swagger.codegen.languages.JavaJAXRSCXFCDIServerCodegen,groupId,groupId in generated pom.xml,,
io.swagger.codegen.languages.JavaJAXRSCXFCDIServerCodegen,artifactId,artifactId in generated pom.xml,,
io.swagger.codegen.languages.JavaJAXRSCXFCDIServerCodegen,artifactVersion,artifact version in generated pom.xml,,
io.swagger.codegen.languages.JavaJAXRSCXFCDIServerCodegen,artifactUrl,artifact URL in generated pom.xml,,
io.swagger.codegen.languages.JavaJAXRSCXFCDIServerCodegen,artifactDescription,artifact description in generated pom.xml,,
io.swagger.codegen.languages.JavaJAXRSCXFCDIServerCodegen,scmConnection,SCM connection in generated pom.xml,,
io.swagger.codegen.languages.JavaJAXRSCXFCDIServerCodegen,scmDeveloperConnection,SCM developer connection in generated pom.xml,,
io.swagger.codegen.languages.JavaJAXRSCXFCDIServerCodegen,scmUrl,SCM URL in generated pom.xml,,
io.swagger.codegen.languages.JavaJAXRSCXFCDIServerCodegen,developerName,developer name in generated pom.xml,,
io.swagger.codegen.languages.JavaJAXRSCXFCDIServerCodegen,developerEmail,developer email in generated pom.xml,,
io.swagger.codegen.languages.JavaJAXRSCXFCDIServerCodegen,developerOrganization,developer organization in generated pom.xml,,
io.swagger.codegen.languages.JavaJAXRSCXFCDIServerCodegen,developerOrganizationUrl,developer organization URL in generated pom.xml,,
io.swagger.codegen.languages.JavaJAXRSCXFCDIServerCodegen,licenseName,The name of the license,,
io.swagger.codegen.languages.JavaJAXRSCXFCDIServerCodegen,licenseUrl,The URL of the license,,
io.swagger.codegen.languages.JavaJAXRSCXFCDIServerCodegen,sourceFolder,source folder for generated code,,
io.swagger.codegen.languages.JavaJAXRSCXFCDIServerCodegen,localVariablePrefix,prefix for generated code members and local variables,,
io.swagger.codegen.languages.JavaJAXRSCXFCDIServerCodegen,serializableModel,"boolean - toggle ""implements Serializable"" for generated models",,
io.swagger.codegen.languages.JavaJAXRSCXFCDIServerCodegen,bigDecimalAsString,Treat BigDecimal values as Strings to avoid precision loss.,,
io.swagger.codegen.languages.JavaJAXRSCXFCDIServerCodegen,fullJavaUtil,whether to use fully qualified name for classes under java.util. This option only works for Java API client,,
io.swagger.codegen.languages.JavaJAXRSCXFCDIServerCodegen,hideGenerationTimestamp,hides the timestamp when files were generated,,
io.swagger.codegen.languages.JavaJAXRSCXFCDIServerCodegen,withXml,whether to include support for application/xml content type and include XML annotations in the model (works with libraries that provide support for JSON and XML),,
io.swagger.codegen.languages.JavaJAXRSCXFCDIServerCodegen,dateLibrary,Option. Date library to use,,
io.swagger.codegen.languages.JavaJAXRSCXFCDIServerCodegen,java8,Option. Use Java8 classes instead of third party equivalents,,
io.swagger.codegen.languages.JavaJAXRSCXFCDIServerCodegen,implFolder,folder for generated implementation code,,
io.swagger.codegen.languages.JavaJAXRSCXFCDIServerCodegen,title,a title describing the application,,
io.swagger.codegen.languages.JavaJAXRSCXFCDIServerCodegen,useBeanValidation,Use BeanValidation API annotations,,
io.swagger.codegen.languages.JavaJAXRSCXFCDIServerCodegen,serverPort,The port on which the server should be started,,
io.swagger.codegen.languages.JavaJAXRSCXFCDIServerCodegen,library,library template (sub-template) to use,,
io.swagger.codegen.languages.JavaJAXRSCXFCDIServerCodegen,generatePom,Whether to generate pom.xml if the file does not already exist.,,
io.swagger.codegen.languages.JavaJAXRSCXFCDIServerCodegen,interfaceOnly,Whether to generate only API interface stubs without the server files.,,
io.swagger.codegen.languages.JavaJAXRSSpecServerCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.JavaJAXRSSpecServerCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.JavaJAXRSSpecServerCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.JavaJAXRSSpecServerCodegen,modelPackage,package for generated models,,
io.swagger.codegen.languages.JavaJAXRSSpecServerCodegen,apiPackage,package for generated api classes,,
io.swagger.codegen.languages.JavaJAXRSSpecServerCodegen,invokerPackage,root package for generated code,,
io.swagger.codegen.languages.JavaJAXRSSpecServerCodegen,groupId,groupId in generated pom.xml,,
io.swagger.codegen.languages.JavaJAXRSSpecServerCodegen,artifactId,artifactId in generated pom.xml,,
io.swagger.codegen.languages.JavaJAXRSSpecServerCodegen,artifactVersion,artifact version in generated pom.xml,,
io.swagger.codegen.languages.JavaJAXRSSpecServerCodegen,artifactUrl,artifact URL in generated pom.xml,,
io.swagger.codegen.languages.JavaJAXRSSpecServerCodegen,artifactDescription,artifact description in generated pom.xml,,
io.swagger.codegen.languages.JavaJAXRSSpecServerCodegen,scmConnection,SCM connection in generated pom.xml,,
io.swagger.codegen.languages.JavaJAXRSSpecServerCodegen,scmDeveloperConnection,SCM developer connection in generated pom.xml,,
io.swagger.codegen.languages.JavaJAXRSSpecServerCodegen,scmUrl,SCM URL in generated pom.xml,,
io.swagger.codegen.languages.JavaJAXRSSpecServerCodegen,developerName,developer name in generated pom.xml,,
io.swagger.codegen.languages.JavaJAXRSSpecServerCodegen,developerEmail,developer email in generated pom.xml,,
io.swagger.codegen.languages.JavaJAXRSSpecServerCodegen,developerOrganization,developer organization in generated pom.xml,,
io.swagger.codegen.languages.JavaJAXRSSpecServerCodegen,developerOrganizationUrl,developer organization URL in generated pom.xml,,
io.swagger.codegen.languages.JavaJAXRSSpecServerCodegen,licenseName,The name of the license,,
io.swagger.codegen.languages.JavaJAXRSSpecServerCodegen,licenseUrl,The URL of the license,,
io.swagger.codegen.languages.JavaJAXRSSpecServerCodegen,sourceFolder,source folder for generated code,,
io.swagger.codegen.languages.JavaJAXRSSpecServerCodegen,localVariablePrefix,prefix for generated code members and local variables,,
io.swagger.codegen.languages.JavaJAXRSSpecServerCodegen,serializableModel,"boolean - toggle ""implements Serializable"" for generated models",,
io.swagger.codegen.languages.JavaJAXRSSpecServerCodegen,bigDecimalAsString,Treat BigDecimal values as Strings to avoid precision loss.,,
io.swagger.codegen.languages.JavaJAXRSSpecServerCodegen,fullJavaUtil,whether to use fully qualified name for classes under java.util. This option only works for Java API client,,
io.swagger.codegen.languages.JavaJAXRSSpecServerCodegen,hideGenerationTimestamp,hides the timestamp when files were generated,,
io.swagger.codegen.languages.JavaJAXRSSpecServerCodegen,withXml,whether to include support for application/xml content type and include XML annotations in the model (works with libraries that provide support for JSON and XML),,
io.swagger.codegen.languages.JavaJAXRSSpecServerCodegen,dateLibrary,Option. Date library to use,,
io.swagger.codegen.languages.JavaJAXRSSpecServerCodegen,java8,Option. Use Java8 classes instead of third party equivalents,,
io.swagger.codegen.languages.JavaJAXRSSpecServerCodegen,implFolder,folder for generated implementation code,,
io.swagger.codegen.languages.JavaJAXRSSpecServerCodegen,title,a title describing the application,,
io.swagger.codegen.languages.JavaJAXRSSpecServerCodegen,useBeanValidation,Use BeanValidation API annotations,,
io.swagger.codegen.languages.JavaJAXRSSpecServerCodegen,serverPort,The port on which the server should be started,,
io.swagger.codegen.languages.JavaJAXRSSpecServerCodegen,library,library template (sub-template) to use,,
io.swagger.codegen.languages.JavaJAXRSSpecServerCodegen,generatePom,Whether to generate pom.xml if the file does not already exist.,,
io.swagger.codegen.languages.JavaJAXRSSpecServerCodegen,interfaceOnly,Whether to generate only API interface stubs without the server files.,,
io.swagger.codegen.languages.JavaJerseyServerCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.JavaJerseyServerCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.JavaJerseyServerCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.JavaJerseyServerCodegen,modelPackage,package for generated models,,
io.swagger.codegen.languages.JavaJerseyServerCodegen,apiPackage,package for generated api classes,,
io.swagger.codegen.languages.JavaJerseyServerCodegen,invokerPackage,root package for generated code,,
io.swagger.codegen.languages.JavaJerseyServerCodegen,groupId,groupId in generated pom.xml,,
io.swagger.codegen.languages.JavaJerseyServerCodegen,artifactId,artifactId in generated pom.xml,,
io.swagger.codegen.languages.JavaJerseyServerCodegen,artifactVersion,artifact version in generated pom.xml,,
io.swagger.codegen.languages.JavaJerseyServerCodegen,artifactUrl,artifact URL in generated pom.xml,,
io.swagger.codegen.languages.JavaJerseyServerCodegen,artifactDescription,artifact description in generated pom.xml,,
io.swagger.codegen.languages.JavaJerseyServerCodegen,scmConnection,SCM connection in generated pom.xml,,
io.swagger.codegen.languages.JavaJerseyServerCodegen,scmDeveloperConnection,SCM developer connection in generated pom.xml,,
io.swagger.codegen.languages.JavaJerseyServerCodegen,scmUrl,SCM URL in generated pom.xml,,
io.swagger.codegen.languages.JavaJerseyServerCodegen,developerName,developer name in generated pom.xml,,
io.swagger.codegen.languages.JavaJerseyServerCodegen,developerEmail,developer email in generated pom.xml,,
io.swagger.codegen.languages.JavaJerseyServerCodegen,developerOrganization,developer organization in generated pom.xml,,
io.swagger.codegen.languages.JavaJerseyServerCodegen,developerOrganizationUrl,developer organization URL in generated pom.xml,,
io.swagger.codegen.languages.JavaJerseyServerCodegen,licenseName,The name of the license,,
io.swagger.codegen.languages.JavaJerseyServerCodegen,licenseUrl,The URL of the license,,
io.swagger.codegen.languages.JavaJerseyServerCodegen,sourceFolder,source folder for generated code,,
io.swagger.codegen.languages.JavaJerseyServerCodegen,localVariablePrefix,prefix for generated code members and local variables,,
io.swagger.codegen.languages.JavaJerseyServerCodegen,serializableModel,"boolean - toggle ""implements Serializable"" for generated models",,
io.swagger.codegen.languages.JavaJerseyServerCodegen,bigDecimalAsString,Treat BigDecimal values as Strings to avoid precision loss.,,
io.swagger.codegen.languages.JavaJerseyServerCodegen,fullJavaUtil,whether to use fully qualified name for classes under java.util. This option only works for Java API client,,
io.swagger.codegen.languages.JavaJerseyServerCodegen,hideGenerationTimestamp,hides the timestamp when files were generated,,
io.swagger.codegen.languages.JavaJerseyServerCodegen,withXml,whether to include support for application/xml content type and include XML annotations in the model (works with libraries that provide support for JSON and XML),,
io.swagger.codegen.languages.JavaJerseyServerCodegen,dateLibrary,Option. Date library to use,,
io.swagger.codegen.languages.JavaJerseyServerCodegen,java8,Option. Use Java8 classes instead of third party equivalents,,
io.swagger.codegen.languages.JavaJerseyServerCodegen,implFolder,folder for generated implementation code,,
io.swagger.codegen.languages.JavaJerseyServerCodegen,title,a title describing the application,,
io.swagger.codegen.languages.JavaJerseyServerCodegen,useBeanValidation,Use BeanValidation API annotations,,
io.swagger.codegen.languages.JavaJerseyServerCodegen,serverPort,The port on which the server should be started,,
io.swagger.codegen.languages.JavaJerseyServerCodegen,library,library template (sub-template) to use,,
io.swagger.codegen.languages.JavaJerseyServerCodegen,supportJava6,Whether to support Java6 with the Jersey1/2 library.,,
io.swagger.codegen.languages.JavaJerseyServerCodegen,useTags,use tags for creating interface and controller classnames,,
io.swagger.codegen.languages.JavaMSF4JServerCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.JavaMSF4JServerCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.JavaMSF4JServerCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.JavaMSF4JServerCodegen,modelPackage,package for generated models,,
io.swagger.codegen.languages.JavaMSF4JServerCodegen,apiPackage,package for generated api classes,,
io.swagger.codegen.languages.JavaMSF4JServerCodegen,invokerPackage,root package for generated code,,
io.swagger.codegen.languages.JavaMSF4JServerCodegen,groupId,groupId in generated pom.xml,,
io.swagger.codegen.languages.JavaMSF4JServerCodegen,artifactId,artifactId in generated pom.xml,,
io.swagger.codegen.languages.JavaMSF4JServerCodegen,artifactVersion,artifact version in generated pom.xml,,
io.swagger.codegen.languages.JavaMSF4JServerCodegen,artifactUrl,artifact URL in generated pom.xml,,
io.swagger.codegen.languages.JavaMSF4JServerCodegen,artifactDescription,artifact description in generated pom.xml,,
io.swagger.codegen.languages.JavaMSF4JServerCodegen,scmConnection,SCM connection in generated pom.xml,,
io.swagger.codegen.languages.JavaMSF4JServerCodegen,scmDeveloperConnection,SCM developer connection in generated pom.xml,,
io.swagger.codegen.languages.JavaMSF4JServerCodegen,scmUrl,SCM URL in generated pom.xml,,
io.swagger.codegen.languages.JavaMSF4JServerCodegen,developerName,developer name in generated pom.xml,,
io.swagger.codegen.languages.JavaMSF4JServerCodegen,developerEmail,developer email in generated pom.xml,,
io.swagger.codegen.languages.JavaMSF4JServerCodegen,developerOrganization,developer organization in generated pom.xml,,
io.swagger.codegen.languages.JavaMSF4JServerCodegen,developerOrganizationUrl,developer organization URL in generated pom.xml,,
io.swagger.codegen.languages.JavaMSF4JServerCodegen,licenseName,The name of the license,,
io.swagger.codegen.languages.JavaMSF4JServerCodegen,licenseUrl,The URL of the license,,
io.swagger.codegen.languages.JavaMSF4JServerCodegen,sourceFolder,source folder for generated code,,
io.swagger.codegen.languages.JavaMSF4JServerCodegen,localVariablePrefix,prefix for generated code members and local variables,,
io.swagger.codegen.languages.JavaMSF4JServerCodegen,serializableModel,"boolean - toggle ""implements Serializable"" for generated models",,
io.swagger.codegen.languages.JavaMSF4JServerCodegen,bigDecimalAsString,Treat BigDecimal values as Strings to avoid precision loss.,,
io.swagger.codegen.languages.JavaMSF4JServerCodegen,fullJavaUtil,whether to use fully qualified name for classes under java.util. This option only works for Java API client,,
io.swagger.codegen.languages.JavaMSF4JServerCodegen,hideGenerationTimestamp,hides the timestamp when files were generated,,
io.swagger.codegen.languages.JavaMSF4JServerCodegen,withXml,whether to include support for application/xml content type and include XML annotations in the model (works with libraries that provide support for JSON and XML),,
io.swagger.codegen.languages.JavaMSF4JServerCodegen,dateLibrary,Option. Date library to use,,
io.swagger.codegen.languages.JavaMSF4JServerCodegen,java8,Option. Use Java8 classes instead of third party equivalents,,
io.swagger.codegen.languages.JavaMSF4JServerCodegen,implFolder,folder for generated implementation code,,
io.swagger.codegen.languages.JavaMSF4JServerCodegen,title,a title describing the application,,
io.swagger.codegen.languages.JavaMSF4JServerCodegen,useBeanValidation,Use BeanValidation API annotations,,
io.swagger.codegen.languages.JavaMSF4JServerCodegen,serverPort,The port on which the server should be started,,
io.swagger.codegen.languages.JavaMSF4JServerCodegen,library,library template (sub-template) to use,,
io.swagger.codegen.languages.JavaPKMSTServerCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.JavaPKMSTServerCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.JavaPKMSTServerCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
